language,period,repetition,test_accuracy,test_f1_macro,training_logs,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2
en,after_2016,29,0.5333333333333333,0.37719298245614036,"[{""loss"": 1.1127, ""grad_norm"": 5.5196428298950195, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0884, ""grad_norm"": 3.400465965270996, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0684, ""grad_norm"": 2.9085042476654053, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 179.6606, ""train_samples_per_second"": 0.968, ""train_steps_per_second"": 0.033, ""train_loss"": 1.0898435513178508, ""epoch"": 3.0}]",0.46153846153846156,1.0,0.631578947368421,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
en,after_2016,30,0.6666666666666666,0.5,"[{""loss"": 1.0781, ""grad_norm"": 2.033825159072876, ""learning_rate"": 1.3333333333333333e-05, ""epoch"": 1.0}, {""loss"": 1.0744, ""grad_norm"": 4.976185321807861, ""learning_rate"": 6.666666666666667e-06, ""epoch"": 2.0}, {""loss"": 1.0178, ""grad_norm"": 3.7189090251922607, ""learning_rate"": 0.0, ""epoch"": 3.0}, {""train_runtime"": 178.4917, ""train_samples_per_second"": 0.975, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0567681789398193, ""epoch"": 3.0}]",0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5555555555555556,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0
en,full,1,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.1236, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0452, ""grad_norm"": 16.135723114013672, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.1305, ""grad_norm"": 22.613012313842773, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 494.9141, ""train_samples_per_second"": 0.976, ""train_steps_per_second"": 0.036, ""train_loss"": 1.099747551812066, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,2,0.5609756097560976,0.42083333333333334,"[{""loss"": 1.0628, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0829, ""grad_norm"": 21.233734130859375, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0245, ""grad_norm"": 21.531538009643555, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 491.3026, ""train_samples_per_second"": 0.983, ""train_steps_per_second"": 0.037, ""train_loss"": 1.056749979654948, ""epoch"": 3.0}]",0.6086956521739131,0.8235294117647058,0.7,0.0,0.0,0.0,0.5,0.6428571428571429,0.5625
en,full,3,0.4146341463414634,0.30833333333333335,"[{""loss"": 1.0558, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0442, ""grad_norm"": 16.30743408203125, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0285, ""grad_norm"": 18.677488327026367, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 532.1122, ""train_samples_per_second"": 0.908, ""train_steps_per_second"": 0.034, ""train_loss"": 1.0428263346354167, ""epoch"": 3.0}]",0.4782608695652174,0.6470588235294118,0.55,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.375
en,full,4,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0764, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0939, ""grad_norm"": 18.754541397094727, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0624, ""grad_norm"": 21.709381103515625, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 498.2538, ""train_samples_per_second"": 0.969, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0775485568576388, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,5,0.4878048780487805,0.31909963588215823,"[{""loss"": 1.0754, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1072, ""grad_norm"": 19.125350952148438, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0588, ""grad_norm"": 19.585737228393555, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 485.6138, ""train_samples_per_second"": 0.995, ""train_steps_per_second"": 0.037, ""train_loss"": 1.080455356174045, ""epoch"": 3.0}]",0.4722222222222222,1.0,0.6415094339622641,0.0,0.0,0.0,0.6,0.21428571428571427,0.3157894736842105
en,full,6,0.5609756097560976,0.4241486068111455,"[{""loss"": 1.0856, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.058, ""grad_norm"": 17.581937789916992, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.1438, ""grad_norm"": 25.247404098510742, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 491.5562, ""train_samples_per_second"": 0.983, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0958006117078993, ""epoch"": 3.0}]",0.6190476190476191,0.7647058823529411,0.6842105263157895,0.0,0.0,0.0,0.5,0.7142857142857143,0.5882352941176471
en,full,7,0.5121951219512195,0.35802469135802467,"[{""loss"": 1.0829, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1061, ""grad_norm"": 20.734363555908203, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0269, ""grad_norm"": 16.11277198791504, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 490.2015, ""train_samples_per_second"": 0.985, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0719706217447917, ""epoch"": 3.0}]",0.4594594594594595,1.0,0.6296296296296297,0.0,0.0,0.0,1.0,0.2857142857142857,0.4444444444444444
en,full,8,0.3902439024390244,0.2864197530864197,"[{""loss"": 1.0798, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0518, ""grad_norm"": 16.759056091308594, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0717, ""grad_norm"": 21.394620895385742, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 492.7929, ""train_samples_per_second"": 0.98, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0678066677517362, ""epoch"": 3.0}]",0.39285714285714285,0.6470588235294118,0.4888888888888889,0.0,0.0,0.0,0.38461538461538464,0.35714285714285715,0.37037037037037035
en,full,9,0.4878048780487805,0.3455964325529543,"[{""loss"": 1.1039, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0002, ""grad_norm"": 15.83222770690918, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0417, ""grad_norm"": Infinity, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 494.0245, ""train_samples_per_second"": 0.978, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0486195882161458, ""epoch"": 3.0}]",0.5172413793103449,0.8823529411764706,0.6521739130434783,0.0,0.0,0.0,0.4166666666666667,0.35714285714285715,0.38461538461538464
en,full,10,0.5365853658536586,0.4083333333333334,"[{""loss"": 1.0699, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0838, ""grad_norm"": 20.431583404541016, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.1211, ""grad_norm"": 21.006832122802734, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 497.4437, ""train_samples_per_second"": 0.971, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0915925767686632, ""epoch"": 3.0}]",0.6666666666666666,0.5882352941176471,0.625,0.0,0.0,0.0,0.46153846153846156,0.8571428571428571,0.6
en,full,11,0.4146341463414634,0.29281277728482696,"[{""loss"": 1.0825, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1328, ""grad_norm"": 20.776338577270508, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0938, ""grad_norm"": Infinity, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 484.1882, ""train_samples_per_second"": 0.998, ""train_steps_per_second"": 0.037, ""train_loss"": 1.103056165907118, ""epoch"": 3.0}]",0.40625,0.7647058823529411,0.5306122448979592,0.0,0.0,0.0,0.4444444444444444,0.2857142857142857,0.34782608695652173
en,full,12,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0905, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0267, ""grad_norm"": 14.937405586242676, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.116, ""grad_norm"": 22.90848731994629, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 492.5059, ""train_samples_per_second"": 0.981, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0777062310112848, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,13,0.5365853658536586,0.404040404040404,"[{""loss"": 1.1585, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0821, ""grad_norm"": 19.182100296020508, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.9861, ""grad_norm"": 20.0898380279541, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 484.6212, ""train_samples_per_second"": 0.997, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0755530463324652, ""epoch"": 3.0}]",0.5909090909090909,0.7647058823529411,0.6666666666666666,0.0,0.0,0.0,0.47368421052631576,0.6428571428571429,0.5454545454545454
en,full,14,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.1426, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0802, ""grad_norm"": 19.31604766845703, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.1079, ""grad_norm"": 20.54991340637207, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 496.1752, ""train_samples_per_second"": 0.973, ""train_steps_per_second"": 0.036, ""train_loss"": 1.1102515326605902, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,15,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0556, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0121, ""grad_norm"": 14.275545120239258, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0604, ""grad_norm"": Infinity, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 486.8262, ""train_samples_per_second"": 0.992, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0426991780598958, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,16,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0918, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1386, ""grad_norm"": 27.155887603759766, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0239, ""grad_norm"": 18.495149612426758, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 487.135, ""train_samples_per_second"": 0.992, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0847303602430556, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,17,0.5121951219512195,0.37916666666666665,"[{""loss"": 1.0536, ""grad_norm"": Infinity, ""learning_rate"": 1.555555555555556e-05, ""epoch"": 1.0}, {""loss"": 0.9949, ""grad_norm"": 13.000601768493652, ""learning_rate"": 8.888888888888888e-06, ""epoch"": 2.0}, {""loss"": 1.031, ""grad_norm"": 21.6402587890625, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 487.9722, ""train_samples_per_second"": 0.99, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0265045166015625, ""epoch"": 3.0}]",0.6086956521739131,0.8235294117647058,0.7,0.0,0.0,0.0,0.3888888888888889,0.5,0.4375
en,full,18,0.3902439024390244,0.2876254180602007,"[{""loss"": 1.089, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0371, ""grad_norm"": 14.801167488098145, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0391, ""grad_norm"": 19.508283615112305, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 497.0455, ""train_samples_per_second"": 0.972, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0550571017795138, ""epoch"": 3.0}]",0.3793103448275862,0.6470588235294118,0.4782608695652174,0.0,0.0,0.0,0.4166666666666667,0.35714285714285715,0.38461538461538464
en,full,19,0.5609756097560976,0.40987654320987654,"[{""loss"": 1.052, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1263, ""grad_norm"": Infinity, ""learning_rate"": 8.888888888888888e-06, ""epoch"": 2.0}, {""loss"": 0.9955, ""grad_norm"": 18.261932373046875, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 486.4454, ""train_samples_per_second"": 0.993, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0579155815972223, ""epoch"": 3.0}]",0.5714285714285714,0.9411764705882353,0.7111111111111111,0.0,0.0,0.0,0.5384615384615384,0.5,0.5185185185185185
en,full,20,0.4146341463414634,0.29281277728482696,"[{""loss"": 1.0755, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0771, ""grad_norm"": 20.56856346130371, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.1491, ""grad_norm"": 22.887004852294922, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 495.6857, ""train_samples_per_second"": 0.974, ""train_steps_per_second"": 0.036, ""train_loss"": 1.1005545722113714, ""epoch"": 3.0}]",0.40625,0.7647058823529411,0.5306122448979592,0.0,0.0,0.0,0.4444444444444444,0.2857142857142857,0.34782608695652173
en,full,21,0.5365853658536586,0.40454076367389064,"[{""loss"": 1.1075, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 0.9459, ""grad_norm"": 11.99865436553955, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.927, ""grad_norm"": 13.742696762084961, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 487.8856, ""train_samples_per_second"": 0.99, ""train_steps_per_second"": 0.037, ""train_loss"": 0.9934972127278646, ""epoch"": 3.0}]",0.6190476190476191,0.7647058823529411,0.6842105263157895,0.0,0.0,0.0,0.45,0.6428571428571429,0.5294117647058824
en,full,22,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0795, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1328, ""grad_norm"": Infinity, ""learning_rate"": 8.888888888888888e-06, ""epoch"": 2.0}, {""loss"": 1.0222, ""grad_norm"": 22.860368728637695, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 489.1693, ""train_samples_per_second"": 0.987, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0781686570909288, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,23,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.1679, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0494, ""grad_norm"": 17.03380584716797, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0844, ""grad_norm"": 19.136171340942383, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 485.9692, ""train_samples_per_second"": 0.994, ""train_steps_per_second"": 0.037, ""train_loss"": 1.1005545722113714, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,24,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.0861, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.1274, ""grad_norm"": 21.261138916015625, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.1076, ""grad_norm"": 20.01117706298828, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 496.4666, ""train_samples_per_second"": 0.973, ""train_steps_per_second"": 0.036, ""train_loss"": 1.107037862141927, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,25,0.4146341463414634,0.1954022988505747,"[{""loss"": 1.084, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0047, ""grad_norm"": 13.735199928283691, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.9825, ""grad_norm"": 12.56157112121582, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 488.4303, ""train_samples_per_second"": 0.989, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0237291124131944, ""epoch"": 3.0}]",0.4146341463414634,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0
en,full,26,0.5365853658536586,0.4102564102564103,"[{""loss"": 1.0488, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 0.9773, ""grad_norm"": Infinity, ""learning_rate"": 8.888888888888888e-06, ""epoch"": 2.0}, {""loss"": 0.9771, ""grad_norm"": 29.896440505981445, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 495.9195, ""train_samples_per_second"": 0.974, ""train_steps_per_second"": 0.036, ""train_loss"": 1.001053704155816, ""epoch"": 3.0}]",0.6875,0.6470588235294118,0.6666666666666666,0.0,0.0,0.0,0.44,0.7857142857142857,0.5641025641025641
en,full,27,0.4878048780487805,0.3667443667443668,"[{""loss"": 1.0696, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.01, ""grad_norm"": Infinity, ""learning_rate"": 8.888888888888888e-06, ""epoch"": 2.0}, {""loss"": 1.0299, ""grad_norm"": 19.00658416748047, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 481.3797, ""train_samples_per_second"": 1.003, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0364998711480036, ""epoch"": 3.0}]",0.5454545454545454,0.7058823529411765,0.6153846153846154,0.0,0.0,0.0,0.42105263157894735,0.5714285714285714,0.48484848484848486
en,full,28,0.5609756097560976,0.4002229654403567,"[{""loss"": 1.0782, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0692, ""grad_norm"": 21.576948165893555, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.9695, ""grad_norm"": 13.60052490234375, ""learning_rate"": 1.111111111111111e-06, ""epoch"": 3.0}, {""train_runtime"": 489.1136, ""train_samples_per_second"": 0.988, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0390073988172743, ""epoch"": 3.0}]",0.5862068965517241,1.0,0.7391304347826086,0.0,0.0,0.0,0.5,0.42857142857142855,0.46153846153846156
en,full,29,0.43902439024390244,0.24327485380116956,"[{""loss"": 1.0776, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0165, ""grad_norm"": 14.031790733337402, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 1.0722, ""grad_norm"": Infinity, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 486.2971, ""train_samples_per_second"": 0.993, ""train_steps_per_second"": 0.037, ""train_loss"": 1.0554436577690973, ""epoch"": 3.0}]",0.425,1.0,0.5964912280701754,0.0,0.0,0.0,1.0,0.07142857142857142,0.13333333333333333
en,full,30,0.4878048780487805,0.35497835497835495,"[{""loss"": 1.0922, ""grad_norm"": NaN, ""learning_rate"": 1.4444444444444446e-05, ""epoch"": 1.0}, {""loss"": 1.0374, ""grad_norm"": 18.087764739990234, ""learning_rate"": 7.77777777777778e-06, ""epoch"": 2.0}, {""loss"": 0.9681, ""grad_norm"": Infinity, ""learning_rate"": 2.222222222222222e-06, ""epoch"": 3.0}, {""train_runtime"": 498.2814, ""train_samples_per_second"": 0.969, ""train_steps_per_second"": 0.036, ""train_loss"": 1.0325741238064237, ""epoch"": 3.0}]",0.5185185185185185,0.8235294117647058,0.6363636363636364,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855
